OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,磨練你的專注，專注製作製皮圖樣時，消耗降低$ev1%。,125676,0,0,0,0
,,學習一項你所選擇的次要專精。,125677,0,0,0,0
,,磨練你的專注，專注製作製皮圖樣時，消耗降低$ev1%。,125678,0,0,0,0
老練製皮師,,增進你的製皮基礎技巧，在此專精中每投入1點，獲得+$ev1點$en1。,125679,0,4635266,0,0
勤奮創新,,,125680,0,3528459,0,0
絕對專注,,,125681,0,4635252,0,0
禁止浪費,,,125682,0,4635277,0,0
老練製皮師,,精通你的製皮基本功，提升你的材料效率、專注能力、一般補縫能力和製造過程。,125683,0,4635266,0,0
,,- 製作皮甲長靴時，+$ev1點$en1。|n|n- 專注製作皮甲長靴時，使用的專注降低$ev2%。,125684,0,0,0,0
,,製作皮甲長靴時+$ev1點$en1。,125685,0,0,0,0
,,製作皮甲長靴時+$ev1點$en1。,125686,0,0,0,0
,,製作皮甲長靴時+$ev1點$en1。,125687,0,0,0,0
,,學習製作$@spellname441052。,125688,441052,0,0,0
蹬靴,,製作腳部皮甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125689,0,5648237,0,0
,,- 製作腰部皮甲時，+$ev1點$en1。|n|n- 專注製作腰部皮甲時，使用的專注降低$ev2%。,125690,0,0,0,0
,,製作腰部皮甲時，+$ev1點$en1。,125691,0,0,0,0
,,製作腰部皮甲時，+$ev1點$en1。,125692,0,0,0,0
,,製作腰部皮甲時，+$ev1點$en1。,125693,0,0,0,0
,,學習製作$@spellname441057。,125694,441057,0,0,0
腰環,,製作腰部皮甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125695,0,5648236,0,0
,,- 製作手部皮甲時，+$ev1點$en1。|n|n- 專注製作手部皮甲時，使用的專注降低$ev2%。,125696,0,0,0,0
,,製作手部皮甲時，+$ev1點$en1。,125697,0,0,0,0
,,製作手部皮甲時，+$ev1點$en1。,125698,0,0,0,0
,,製作手部皮甲時，+$ev1點$en1。,125699,0,0,0,0
,,學習製作$@spellname441053。,125700,441053,0,0,0
纏手,,製作手部皮甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125701,0,5648240,0,0
,,- 製作腿部皮甲時，+$ev1點$en1。|n|n- 專注製作腿部皮甲時，使用的專注降低$ev2%。,125702,0,0,0,0
,,製作腿部皮甲時，+$ev1點$en1。,125703,0,0,0,0
,,製作腿部皮甲時，+$ev1點$en1。,125704,0,0,0,0
,,製作腿部皮甲時，+$ev1點$en1。,125705,0,0,0,0
,,學習製作$@spellname441055。,125706,441055,0,0,0
裹腿,,製作腿部皮甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125707,0,5648242,0,0
,,- 學習最後一項次要專精。|n|n- 學習使用最後加工材料來製作鑲邊皮甲的圖樣。,125708,0,0,0,0
,,- 學習一項你所選擇的次要專精。|n|n- 製作鑲邊皮甲的圖樣時，+$ev1點$en1。,125709,0,0,0,0
,,學習一項你所選擇的次要專精。,125710,0,0,0,0
,,製作鑲邊皮甲圖樣時，+$ev1點$en1。,125711,0,0,0,0
,,學習一項你所選擇的次要專精。,125712,0,0,0,0
,,製作鑲邊皮甲圖樣時，+$ev1點$en1。,125713,0,0,0,0
,,學習使用額外材料，在製作多數鑲邊皮甲的圖樣時，指定其次要屬性。,125714,0,0,0,0
鑲邊皮甲,,製作手部、腳部、腿部和腰部鑲邊皮甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125715,0,4635256,0,0
,,- 製作腕部皮甲時，+$ev1點$en1。|n|n- 專注製作腕部皮甲時，使用的專注降低$ev2%。,125716,0,0,0,0
,,製作腕部皮甲時，+$ev1點$en1。,125717,0,0,0,0
,,製作腕部皮甲時，+$ev1點$en1。,125718,0,0,0,0
,,製作腕部皮甲時，+$ev1點$en1。,125719,0,0,0,0
,,學習製作$@spellname441058。,125720,441058,0,0,0
臂環,,製作腕部皮甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125721,0,5648238,0,0
,,- 製作肩部皮甲時，+$ev1點$en1。|n|n- 專注製作肩部皮甲時，使用的專注降低$ev2%。,125722,0,0,0,0
,,製作肩部皮甲時，+$ev1點$en1。,125723,0,0,0,0
,,製作肩部皮甲時，+$ev1點$en1。,125724,0,0,0,0
,,製作肩部皮甲時，+$ev1點$en1。,125725,0,0,0,0
,,學習製作$@spellname441056。,125726,441056,0,0,0
披肩,,製作肩部皮甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125727,0,5648244,0,0
,,- 製作頭部皮甲時，+$ev1點$en1。|n|n- 專注製作頭部皮甲時，使用的專注降低$ev2%。,125728,0,0,0,0
,,製作頭部皮甲時，+$ev1點$en1。,125729,0,0,0,0
,,製作頭部皮甲時，+$ev1點$en1。,125730,0,0,0,0
,,製作頭部皮甲時，+$ev1點$en1。,125731,0,0,0,0
,,學習製作$@spellname441054。,125732,441054,0,0,0
兜帽,,製作頭部皮甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125733,0,5648241,0,0
,,- 製作胸部皮甲時，+$ev1點$en1。|n|n- 專注製作胸部皮甲時，使用的專注降低$ev2%。,125734,0,0,0,0
,,製作胸部皮甲時，+$ev1點$en1。,125735,0,0,0,0
,,製作胸部皮甲時，+$ev1點$en1。,125736,0,0,0,0
,,製作胸部皮甲時，+$ev1點$en1。,125737,0,0,0,0
,,學習製作$@spellname441051。,125738,441051,0,0,0
外套,,製作胸部皮甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125739,0,5660128,0,0
,,- 學習最後一項次要專精。|n|n- 學習使用最後加工材料來製作塑形皮甲的圖樣。,125740,0,0,0,0
,,- 學習一項你所選擇的次要專精。|n|n- 製作塑形皮甲的圖樣時，+$ev1點$en1。,125741,0,0,0,0
,,學習一項你所選擇的次要專精。,125742,0,0,0,0
,,製作塑形皮甲圖樣時，+$ev1點$en1。,125743,0,0,0,0
,,學習一項你所選擇的次要專精。,125744,0,0,0,0
,,製作塑形皮甲圖樣時，+$ev1點$en1。,125745,0,0,0,0
,,學習使用額外材料，在製作多數塑形皮甲的圖樣時，指定其次要屬性。,125746,0,0,0,0
塑形皮甲,,製作胸部、頭部、肩部和腕部的塑形皮甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125747,0,4635274,0,0
,,- 護甲製作的速度提高$ev1%。|n|n- 製作皮甲時，+$ev2點$en2和+$ev3點$en3。,125748,0,0,0,0
,,製作皮甲時，+$ev1點$en1。,125749,0,0,0,0
,,學習最後一項次要專精。,125750,0,0,0,0
,,製作皮甲時，+$ev1點$en1。,125751,0,0,0,0
,,學習一項你所選擇的次要專精。,125752,0,0,0,0
,,製作皮甲時，+$ev1點$en1。,125753,0,0,0,0
,,學習使用額外材料，在製作大多數皮甲的圖樣時，提高物品等級。,125754,0,0,0,0
奢華皮革,,使用阿爾加技藝製作皮甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125755,0,4635264,0,0
蹬靴,,,125756,0,5648237,0,0
腰環,,,125757,0,5648236,0,0
纏手,,,125758,0,5648240,0,0
裹腿,,,125759,0,5648242,0,0
鑲邊皮甲,,,125760,0,4635256,0,0
臂環,,,125761,0,5648238,0,0
披肩,,,125762,0,5648244,0,0
兜帽,,,125763,0,5648241,0,0
外套,,,125764,0,5660128,0,0
塑形皮甲,,,125765,0,4635274,0,0
奢華皮革,,專精於製作皮甲，提高你製作更高品級物品的能力。此外，還能學習新的圖樣和方式來自訂你製作的護甲！,125766,0,4635264,0,0
,,- 製作腰部鎖甲時，+$EV1點$EN1。|n|n- 專注製作腰部鎖甲時，使用的專注降低$ev2%。,125767,0,0,0,0
,,製作腰部鎖甲時，+$ev1點$en1。,125768,0,0,0,0
,,製作腰部鎖甲時，+$EV1點$EN1。,125769,0,0,0,0
,,製作腰部鎖甲時，+$ev1點$en1。,125770,0,0,0,0
,,學習製作$@spellname441065。,125771,441065,0,0,0
束腕,,製作腰部鎖甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125772,0,5648227,0,0
,,- 製作腿部鎖甲時，+$ev1點$en1。|n|n- 專注製作腿部鎖甲時，使用的專注降低$ev2%。,125773,0,0,0,0
,,製作腿部鎖甲時，+$ev1點$en1。,125774,0,0,0,0
,,製作腿部鎖甲時，+$EV1點$EN1。,125775,0,0,0,0
,,製作腿部鎖甲時，+$ev1點$en1。,125776,0,0,0,0
,,學習製作$@spellname441063。,125777,441063,0,0,0
大腿甲,,製作腿部鎖甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125778,0,5648233,0,0
,,- 製作鎖甲長靴時，+$EV1點$EN1。|n|n- 專注製作鎖甲長靴時，使用的專注降低$ev2%。,125779,0,0,0,0
,,製作腳部鎖甲時，+$ev1點$en1。,125780,0,0,0,0
,,製作腳部鎖甲時，+$EV1點$EN1。,125781,0,0,0,0
,,製作腳部鎖甲時，+$ev1點$en1。,125782,0,0,0,0
,,學習製作$@spellname441060。,125783,441060,0,0,0
踏靴,,製作腳部鎖甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125784,0,5648228,0,0
,,- 製作手部鎖甲時，+$ev1點$en1。|n|n- 專注製作手部鎖甲時，使用的專注降低$ev2%。,125785,0,0,0,0
,,製作手部鎖甲時，+$ev1點$en1。,125786,0,0,0,0
,,製作手部鎖甲時，+$ev1點$en1。,125787,0,0,0,0
,,製作手部鎖甲時，+$ev1點$en1。,125788,0,0,0,0
,,學習製作$@spellname441061。,125789,441061,0,0,0
護手,,製作手部鎖甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125790,0,5648231,0,0
,,- 學習最後一項次要專精。|n|n- 學習使用最後加工材料來製作精緻甲殼鎖甲的圖樣。,125791,0,0,0,0
,,- 學習一項你所選擇的次要專精。|n|n製作錯綜甲殼護甲時，+$ev1點$en1。,125792,0,0,0,0
,,學習一項你所選擇的次要專精。,125793,0,0,0,0
,,製作精緻甲殼護甲時，+$ev1點$en1。,125794,0,0,0,0
,,學習一項你所選擇的次要專精。,125795,0,0,0,0
,,製作精緻甲殼護甲時，+$ev1點$en1。,125796,0,0,0,0
,,學習使用額外材料，在製作多數精緻甲殼護甲的圖樣時，指定其次要屬性。,125797,0,0,0,0
錯綜甲殼,,製作手部、腳部、腿部和腰部精緻甲殼護甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125798,0,4635261,0,0
,,- 製作腕部鎖甲時，+$ev1點$en1。|n|n- 專注製作腕部鎖甲時，使用的專注降低$ev2%。,125799,0,0,0,0
,,製作腕部鎖甲時，+$ev1點$en1。,125800,0,0,0,0
,,製作腕部鎖甲時，+$ev1點$en1。,125801,0,0,0,0
,,製作腕部鎖甲時，+$ev1點$en1。,125802,0,0,0,0
,,學習製作$@spellname441066。,125803,441066,0,0,0
護臂,,製作腕部鎖甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125804,0,5648229,0,0
,,- 製作肩部鎖甲時，+$ev1點$en1。|n|n- 專注製作肩部鎖甲時，使用的專注降低$ev2%。,125805,0,0,0,0
,,製作肩部鎖甲時，+$ev1點$en1。,125806,0,0,0,0
,,製作肩部鎖甲時，+$ev1點$en1。,125807,0,0,0,0
,,製作肩部鎖甲時，+$ev1點$en1。,125808,0,0,0,0
,,學習製作$@spellname441064。,125809,441064,0,0,0
肩冑,,製作肩部鎖甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125810,0,5648235,0,0
,,- 製作頭部鎖甲時，+$ev1點$en1。|n|n- 專注製作頭部鎖甲時，使用的專注降低$ev2%。,125811,0,0,0,0
,,製作頭部鎖甲時，+$ev1點$en1。,125812,0,0,0,0
,,製作頭部鎖甲時，+$ev1點$en1。,125813,0,0,0,0
,,製作頭部鎖甲時，+$ev1點$en1。,125814,0,0,0,0
,,學習製作$@spellname441062。,125815,441062,0,0,0
面罩,,製作頭部鎖甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125816,0,5648232,0,0
,,- 製作胸部鎖甲時，+$ev1點$en1。|n|n- 專注製作胸部鎖甲時，使用的專注降低$ev2%。,125817,0,0,0,0
,,製作胸部鎖甲時，+$ev1點$en1。,125818,0,0,0,0
,,製作胸部鎖甲時，+$ev1點$en1。,125819,0,0,0,0
,,製作胸部鎖甲時，+$ev1點$en1。,125820,0,0,0,0
,,學習製作$@spellname441059。,125821,441059,0,0,0
胸甲,,製作胸部鎖甲時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,125822,0,5660129,0,0
,,- 學習最後一項次要專精。|n|n- 學習使用最後加工材料來製作大型甲殼鎖甲的圖樣。,125823,0,0,0,0
,,- 學習一項你所選擇的次要專精。|n|n- 製作大型甲殼護甲時，+$ev1點$en1。,125824,0,0,0,0
,,學習一項你所選擇的次要專精。,125825,0,0,0,0
,,製作大型甲殼護甲時，+$ev1點$en1。,125826,0,0,0,0
,,學習一項你所選擇的次要專精。,125827,0,0,0,0
,,製作大型甲殼護甲時，+$ev1點$en1。,125828,0,0,0,0
,,學習使用額外材料，在製作多數大型甲殼的圖樣時，指定其次要屬性。,125829,0,0,0,0
大型甲殼,,專精於製作大型甲殼護甲的手藝。變得更擅長製作護胸、頭盔、護肩和護腕，在此專精中每投入1點，獲得+$ev1點$en1。,125830,0,4635263,0,0
,,- 護甲製作速度提高$ev1%。|n|n- 製作鎖甲時，+$ev2點$en2和+$ev3點$en3。,125831,0,0,0,0
,,製作鎖甲時，+$ev1點$en1。,125832,0,0,0,0
,,學習最後一項次要專精。,125833,0,0,0,0
,,製作鎖甲時，+$ev1點$en1。,125834,0,0,0,0
,,學習一項你所選擇的次要專精。,125835,0,0,0,0
,,製作鎖甲時，+$ev1點$en1。,125836,0,0,0,0
,,學習使用額外材料，在製作大多數鎖甲時，提高物品等級。,125837,0,0,0,0
凝結甲殼,,精通使用甲殼及在卡茲阿爾加習得的技藝來製作鎖甲的手藝。在此專精中每投入1點，獲得+$ev1點$en1。,125838,0,4635255,0,0
踏靴,,,125839,0,5648228,0,0
束腕,,,125840,0,5648227,0,0
護手,,,125841,0,5648231,0,0
大腿甲,,,125842,0,5648233,0,0
錯綜甲殼,,,125843,0,4635261,0,0
護臂,,,125844,0,5648229,0,0
肩冑,,,125845,0,5648235,0,0
面罩,,,125846,0,5648232,0,0
胸甲,,,125847,0,5660129,0,0
大型甲殼,,,125848,0,4635263,0,0
凝結甲殼,,專精於製作鎖甲，提高你製作更高品級物品的能力。此外，還能學習新的圖樣和方式來自訂你製作的護甲！,125849,0,4635255,0,0
,,學習在製作戒指設計圖時添加附魔紋章，藉以強化其力量。,126357,0,0,0,0
,,製作戒指設計圖時，專注消耗降低$ev1%。,126358,0,0,0,0
,,學習在製作戒指設計圖時加入裝飾。,126359,0,0,0,0
,,讓你可以在製作戒指時使用最後加工材料工匠之保證。,126360,0,0,0,0
,,學習在製作戒指時添加書狀，以附加所選次要屬性。,126361,0,0,0,0
,,製作戒指設計圖時，+$ev1點$en1。,126362,0,0,0,0
,,學習製作$@spellname435384。,126363,435384,0,0,0
戒指,,進一步專精於製作戒指的手藝。在此次要專精中每投入1點，所有戒指設計圖獲得+$ev點$en1。,126364,0,348286,0,0
,,學習在製作項鍊設計圖時添加附魔紋章，藉以強化其力量。,126365,0,0,0,0
,,製作項鍊設計圖時，專注消耗降低$ev1%。,126366,0,0,0,0
,,學習在製作項鍊設計圖時加入裝飾。,126367,0,0,0,0
,,讓你可以在製作項鍊設計圖時使用最後加工材料工匠之保證。,126368,0,0,0,0
,,學習在製作項鍊設計圖時添加書狀，以附加所選次要屬性。,126369,0,0,0,0
,,製作項鍊設計圖時，+$ev1點$en1。,126370,0,0,0,0
,,學習製作大地護符技藝。,126371,435385,0,0,0
護符,,進一步專精於製作護符與其他項鍊的手藝。在此次要專精中每投入1點，所有項鍊設計圖獲得+$ev1點$en1。,126372,0,1359995,0,0
,,製作珠寶設計圖時，專注消耗降低$ev1%。,126373,0,0,0,0
,,製作任何珠寶設計圖時，+$ev1點$en1。,126374,0,0,0,0
,,學習最後一項次要專精。,126375,0,0,0,0
,,製作任何珠寶設計圖時，+$ev1點$en1。,126376,0,0,0,0
,,學習一項你所選擇的次要專精。,126377,0,0,0,0
,,製作任何珠寶設計圖時，+$ev1點$en1。,126378,0,0,0,0
,,學習一項你所選擇的次要專精。,126379,0,0,0,0
,,製作任何珠寶設計圖時，+$ev1點$en1。,126380,0,0,0,0
,,讓你可以在製作珠寶設計圖時使用輻光最後加工材料。,126381,0,0,0,0
珠寶設計,,專精於製作配件的手藝。在此專精中每投入1點，所有珠寶設計圖獲得+$ev1點$en1。,126382,0,132595,0,0
戒指,,,126383,0,348286,0,0
護符,,,126384,0,1359995,0,0
珠寶設計,,專精於使用各種在卡茲阿爾加習得的技藝來製作護符和戒指的手藝。,126385,0,132595,0,0
,,,126604,441146,0,0,0
,,切割$@spellname434555時，專注消耗降低$ev1%。,126714,0,0,0,0
,,切割$@spellname434555時，+$ev1點$en1。,126715,0,0,0,0
,,學習如何切割$@spellname434555，此寶石賦予臨機應變和少量的精通。,126716,434555,0,0,0
精湛的藍寶石,,進一步精通切割$@spellname434555寶石的能力，此類型的寶石切割可獲得+$ev1點$en1。,126717,0,4555602,0,0
,,切割$@spellname434554時，專注消耗降低$ev1%。,126718,0,0,0,0
,,切割$@spellname434554時，+$ev1點$en1。,126719,0,0,0,0
,,學習如何切割$@spellname434554，此寶石賦予臨機應變和少量的加速。,126720,434554,0,0,0
迅速的藍寶石,,進一步精通切割$@spellname434554寶石的能力，此類型的寶石切割可獲得+$ev1點$en1。,126721,0,4555584,0,0
,,切割$@spellname434553時，專注消耗降低$ev1%。,126722,0,0,0,0
,,切割$@spellname434553時，+$ev1點$en1。,126723,0,0,0,0
,,學習如何切割$@spellname434553，此寶石賦予臨機應變和少量的致命一擊。,126724,434553,0,0,0
致命的藍寶石,,進一步精通切割$@spellname434553寶石的能力，此類型的寶石切割可獲得+$ev1點$en1。,126725,0,4555620,0,0
,,每當你切割驚豔藍寶石時，可以將部分的裂片留做最後加工材料，在往後切割寶石時提高技能。,126726,0,0,0,0
,,切割驚豔藍寶石時，專注消耗降低$ev1%。,126727,0,0,0,0
,,學習最後一項次要專精。,126728,0,0,0,0
,,現在你每天可以製作一個$@spellname435370，其中包含少量的驚豔藍寶石。,126729,435370,0,0,0
,,學習一項你所選擇的次要專精。,126730,0,0,0,0
,,切割驚豔藍寶石和褻瀆石時，+$ev1點$en1。,126731,0,0,0,0
,,學習一項你所選擇的次要專精。,126732,0,0,0,0
藍寶石,,專精於切割驚豔藍寶石和褻瀆石的手藝，分別獲得+$ev1點$en1。,126733,0,4555548,0,0
,,切割$@spellname434552時，專注消耗降低$ev1%。,126734,0,0,0,0
,,切割$@spellname434552時，+$ev1點$en1。,126735,0,0,0,0
,,學習如何切割$@spellname434552，此寶石賦予致命一擊和少量的臨機應變。,126736,434552,0,0,0
多用途的紅寶石,,進一步精通切割$@spellname434552的能力，此類型的寶石切割可獲得+$ev1點$en1。,126737,0,4555641,0,0
,,切割$@spellname434551時，專注消耗降低$ev1%。,126738,0,0,0,0
,,切割$@spellname434551時，+$ev1點$en1。,126739,0,0,0,0
,,學習如何切割$@spellname434551，此寶石賦予致命一擊和少量的精通。,126740,434551,0,0,0
精湛的紅寶石,,進一步精通切割$@spellname434551寶石的能力，此類型的寶石切割可獲得+$ev1點$en1。,126741,0,4555605,0,0
,,切割$@spellname434550時，專注消耗降低$ev1%。,126742,0,0,0,0
,,切割$@spellname434550時，+$ev1點$en1。,126743,0,0,0,0
,,學習如何切割$@spellname434550，此寶石賦予致命一擊和少量的加速。,126744,434550,0,0,0
迅速的紅寶石,,進一步精通切割$@spellname434550的能力，此類型的寶石切割可獲得+$ev1點$en1。,126745,0,4555587,0,0
