ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,Field_12_0_0_63534_016,QuestID,PlayerConditionID
1254,強襲之王花俏長褲,|cFF00ccff巨龍崛起外觀|r|n|n解鎖強襲之王花俏長褲外觀。|n|n「現在你可以吹噓你有最好看的褲子了。」,解鎖新的外觀,23,29,5559632,0,0,0,0,0,198622,0,0,0,0,4,0,0
1255,格蘭洛克,|cFF00ccff巨龍崛起寵物|r|n|cFF1eff00強襲風暴寵物|r|n|n解鎖格蘭洛克寵物。在強襲風暴中，達卡許‧嚴帳可以幫你召喚你的寵物。|n|n「一個跟你一樣喜好掠奪的夥伴。」,解鎖戰寵,23,30,5559624,0,0,0,437601,0,0,0,0,0,0,2,0,0
1256,強襲之王精緻細劍,|cFF00ccff巨龍崛起外觀|r|n|cFF1eff00強襲風暴外觀|r|n|n解鎖強襲之王精緻細劍外觀。若想在強襲風暴中更換外觀，請去見達卡許‧嚴帳。|n|n「刺擊專用。」,解鎖新的外觀,23,31,5581649,0,0,0,0,0,198642,0,0,0,0,4,0,0
1257,強襲之王手持火砲,|cFF00ccff巨龍崛起外觀|r|n|cFF1eff00強襲風暴外觀|r|n|n解鎖強襲之王手持火砲外觀。若想在強襲風暴中更換外觀，請去見達卡許‧嚴帳。|n|n「聞起來有黃金與火藥的味道。」,解鎖新的外觀,23,32,5581325,0,0,0,0,0,198651,0,0,0,0,4,0,0
1258,掠奪的標幣箱,|cFF00ccff巨龍崛起獎勵|r|n|n在暴風城或奧格瑪的收藏箱中解鎖500枚商人的標幣。,解鎖商人的標幣,23,33,4696085,0,0,0,437510,0,0,0,0,0,0,2,0,0
1259,強襲之王馬甲,|cFF00ccff巨龍崛起外觀|r|n|n解鎖強襲之王馬甲外觀。|n|n「穿上馬甲沒有不好看的。」,解鎖新的外觀,23,34,5559633,0,0,0,0,0,198628,0,0,0,0,4,0,0
1260,強襲之王披氅,|cFF00ccff巨龍崛起外觀|r|n|n解鎖強襲之王披氅外觀。|n|n「當然是紅金配色囉。」,解鎖新的外觀,23,35,5559629,0,0,0,0,0,198621,0,0,0,0,4,0,0
1261,強襲之王銀彎劍,|cFF00ccff巨龍崛起外觀|r|n|cFF1eff00強襲風暴外觀|r|n|n解鎖強襲之王銀彎劍外觀。若想在強襲風暴中更換外觀，請去見達卡許‧嚴帳。|n|n「在日光下舉高絕對是耀眼奪目。」,解鎖新的外觀,23,36,5581315,0,0,0,0,0,198649,0,0,0,0,4,0,0
1262,強襲之王流蘇肩甲,|cFF00ccff巨龍崛起外觀|r|n|cFF1eff00強襲風暴外觀|r|n|n解鎖強襲之王流蘇肩甲外觀。|n|n另外也會解鎖強襲風暴的魁梧水兵服裝。若想更換服裝，請去見達卡許‧嚴帳。,解鎖新的外觀,23,37,5559634,0,0,0,0,0,198620,0,0,0,0,4,80264,0
1263,強襲之王海軍府折邊帽,|cFF00ccff巨龍崛起外觀|r|n|n解鎖強襲之王海軍府折邊帽外觀。|n|n「專為你頭型設計的羽毛飾帽。」,解鎖新的外觀,23,38,5559631,0,0,0,0,0,198627,0,0,0,0,4,0,0
1264,波利‧羅傑,|cFF00ccff巨龍崛起坐騎|r|n|n解鎖波利‧羅傑飛龍騎術坐騎。|n|n「船長把他喜怒無常的巨型鸚鵡給了你。祝你好運！」,解鎖動態坐騎,23,39,5578050,0,0,0,0,2090,0,0,0,0,0,3,0,0
1265,強襲之王,|cFF00ccff巨龍崛起頭銜|r|n|n解鎖強襲之王頭銜。|n|n「船長把『強襲之王』的頭銜賜給了你。願你的敵人全部葬身海底！」,解鎖頭銜,23,40,4203076,0,0,0,0,0,0,0,810,0,0,7,0,0
1266,樂樂,|cFF00ccff巨龍崛起寵物|r|n|cFF1eff00強襲風暴寵物|r|n|n解鎖樂樂寵物。在強襲風暴中，達卡許‧嚴帳可以幫你召喚你的寵物。|n|n「牠覺得來這裡很興奮。」,解鎖戰寵,23,6,237309,0,1,0,0,0,198780,0,0,0,0,0,80262,0
1267,水兵,|cFF1eff00強襲風暴頭銜|r|n|n向強襲風暴的達卡許‧嚴帳解鎖「水兵」頭銜。|n|n「船長已經宣布你是正式水兵！」,解鎖強襲風暴頭銜,23,2,1063033,0,1,0,0,0,0,0,0,0,0,0,0,120195
1268,劍客,|cFF1eff00強襲風暴頭銜|r|n|n向強襲風暴的達卡許‧嚴帳解鎖「劍客」頭銜。|n|n「你已經證明自己的耍劍能力。」,解鎖強襲風暴頭銜,23,10,2060684,0,1,0,0,0,0,0,0,0,0,0,0,120195
1269,海盜,|cFF1eff00強襲風暴頭銜|r|n|n向強襲風暴的達卡許‧嚴帳解鎖「海盜」頭銜。|n|n「你是風暴中的恐怖強者！」,解鎖強襲風暴頭銜,23,20,2055037,0,1,0,0,0,0,0,0,0,0,0,0,120195
1270,大副,|cFF1eff00強襲風暴頭銜|r|n|n向強襲風暴的達卡許‧嚴帳解鎖「大副」頭銜。|n|n「你的強襲能力出神入化！」,解鎖強襲風暴頭銜,23,30,2055032,0,1,0,0,0,0,0,0,0,0,0,0,120195
1271,小小的羽飾折邊帽,|cFF00ccff巨龍崛起朋友|r|n|cFF1eff00強襲風暴朋友|r|n|n召喚皮皮出來時，牠偶爾會打扮成強襲之王。想在強襲風暴中召喚這位小不點船長，請去見達卡許‧嚴帳。,解鎖皮皮的新造型,23,24,1044996,0,1,0,0,0,0,0,0,0,0,0,80093,0
1272,黝黑警告標誌,|cFF00ccff巨龍崛起玩具|r|n|n解鎖黝黑警告標誌玩具。|n|n「非常適合打造你自己的海盜窩。」,解鎖玩具,23,16,2055035,0,1,0,0,0,0,0,0,0,0,0,0,0
1273,桶印包裹,|cFF00ccff巨龍崛起任務|r|n|n巨龍群島的沃卓肯有一項全新任務正等著70級角色去進行。,解鎖巨龍崛起任務,23,5,236664,0,1,0,0,0,0,0,0,0,0,0,0,0
1274,皮恩奇,|CFFa335ee經典版寵物|r|n|n解鎖在《巫妖王之怒：經典版》中使用的『掠奪者』皮恩奇寵物。|n|n「小心牠尖尖的螯！」,解鎖經典版寵物,23,11,5559624,0,1,0,0,0,0,0,0,0,0,0,0,0
1275,波利‧羅傑,|CFFa335ee經典版坐騎|r|n|n解鎖在《巫妖王之怒：經典版》中使用的波利‧羅傑飛行坐騎。,解鎖經典版坐騎,23,39,5578050,0,1,0,0,0,0,0,0,0,0,0,0,0
1278,沾滿泥土的寶石,在多恩諾加與審計員巴烏茲交談來獲得一顆沾滿泥土的寶石。這可以在多恩諾加向歐希迪恩購買造型套裝。,沾滿泥土的寶石已解鎖,24,20,4555612,8,0,0,0,0,0,0,0,0,0,0,0,0
1280,一箱共鳴水晶,在多恩諾加與審計員巴烏茲交談來獲得一箱共鳴水晶。,共鳴水晶已解鎖,24,20,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1284,一箱共鳴水晶,在多恩諾加與審計員巴烏茲交談來獲取一箱共鳴水晶。,共鳴水晶已解鎖,24,24,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1286,共鳴水晶,在剛達加茲與蠟販史奇克交談來獲取一箱共鳴水晶。,共鳴水晶已解鎖,25,20,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1288,你在玩蠟燭！,你可以在剛達加茲向蠟販史奇克獲取蠟燭壯漢的啞鈴了。,解鎖玩具,25,18,656322,8,0,0,0,0,0,0,0,0,0,0,0,0
1293,輻光殘骸掉落量提高,現在「散布光芒」其中的稀有生物會掉落更多輻光殘骸。,輻光殘骸掉落量提高,26,8,5869871,10,0,0,0,0,0,0,0,0,0,0,0,0
1302,一箱共鳴水晶,在米雷達爾與奧拉麗亞‧鐵擊交談來獲取一箱共鳴水晶。,共鳴水晶已解鎖,26,23,2967113,8,2,0,0,0,0,0,0,0,0,0,0,0
1309,滿溢卡吉錢包,在織絲者巢穴與維娜茲安女士交談來獲取滿溢卡吉錢包,可使用卡吉,27,22,4549280,8,2,0,0,0,0,0,0,0,0,0,0,123475
1311,強襲之王單片眼鏡,|cFF00ccff巨龍崛起外觀|r|n|n解鎖強襲之王單片眼鏡外觀。|n|n「讓你只用獨眼也能看得清清楚楚。」,解鎖新的外觀,23,38,5689350,0,0,0,0,0,218283,0,0,0,0,4,0,0
1312,強襲之王外袍,|cFF00ccff巨龍崛起外觀|r|n|n解鎖強襲之王外袍外觀。|n|n「你證明了你是一名稱職的海盜，也是桶腿船長心目中的愛將。驕傲地展示出船長對你的青睞吧。」,解鎖新的外觀,23,40,5690395,0,1,0,0,0,218284,0,0,0,0,4,0,0
1315,探究者飛船結構圖：燈籠機翼,你可在多恩諾加向里諾‧傑克森索取探究者飛船的燈籠機翼結構圖。,[DNT],28,1,2915721,8,0,0,454473,0,0,0,0,0,0,0,0,0
1316,探究者飛船結構圖：排氣,你可在多恩諾加向里諾‧傑克森索取探究者飛船的排氣結構圖。,[DNT],28,2,2915721,8,0,0,0,0,0,0,0,0,0,0,0,0
1317,探究者飛船結構圖：燈籠船頭,你可在多恩諾加向里諾‧傑克森索取探究者飛船的燈籠船頭結構圖。,[DNT],28,3,2915721,8,0,0,0,0,0,0,0,0,0,0,0,0
1318,探究者飛船結構圖：飛艇,你可在多恩諾加向里諾‧傑克森索取探究者飛船的飛艇結構圖。,[DNT],28,4,2915721,8,0,0,0,0,0,0,0,0,0,0,0,0
1319,探究者飛船結構圖：棕色塗料,你可在多恩諾加向里諾‧傑克森索取探究者飛船的棕色塗料結構圖。,[DNT],28,5,2915721,8,0,0,0,0,0,0,0,0,0,0,0,0
1320,信任之帽,你可在多恩諾加向里諾‧傑克森索取信任之帽。將帽子丟給一位盟友以求好運！,[DNT],28,6,5512349,8,0,0,0,0,0,0,0,0,0,0,0,0
1321,可購買復原的寶庫鑰匙,你現在可在多恩諾加向芬利爵士購買復原的寶庫鑰匙。,[DNT],28,7,4622270,8,0,0,0,0,0,0,0,0,0,0,0,0
1322,深藏其中的隱密藏匿物,內含5000個共鳴水晶,[DNT],28,8,2967113,8,0,0,0,0,0,0,0,0,0,0,0,0
1323,戰隊綁定裝備套裝,你可在多恩諾加向芬利爵士購買冒險者4/8戰隊裝備。,[DNT],28,9,5762015,8,0,0,0,0,0,0,0,0,0,0,0,0
1324,特價的復原的寶庫鑰匙,你現在可向芬利爵士以半價購買復原的寶庫鑰匙。,[DNT],28,10,648841,8,0,0,0,0,0,0,0,0,0,0,0,0
1334,獲取軍械II,你可在米雷達爾向奧拉麗亞‧鐵擊購買精兵護胸護甲。,精兵護胸已解鎖,26,7,5660126,8,0,0,0,0,0,0,0,0,0,0,0,0
1337,獲取軍械III,你可在米雷達爾向奧拉麗亞‧鐵擊購買勇士手腕護甲。,勇士護腕已解鎖,26,18,5660120,8,0,0,0,0,0,0,0,0,0,0,0,0
1349,表演一定要繼續I,在舞臺與溫德琳交談，讓她在表演期間協助你，並讓你在持續時間內獲得速度提升。,解鎖舞臺演員,24,8,132288,10,0,0,0,0,0,0,0,0,0,0,0,0
1350,沾滿泥土的寶石,在多恩諾加與審計員巴烏茲交談來獲得一顆沾滿泥土的寶石。這可以在多恩諾加向歐希迪恩購買造型套裝。,解鎖沾滿泥土的寶石,24,8,4555612,8,1,0,0,0,0,0,0,0,0,0,0,0
1351,表演一定要繼續II,在舞臺與艾兒瑪交談，讓她在表演期間協助你，並讓你在持續時間內獲得點數。,解鎖舞臺演員,24,10,132288,10,1,0,0,0,0,0,0,0,0,0,0,0
1352,專業技能知識,你可以在多恩諾加向審計員巴烏茲取得鍊金術、鍛造、附魔與裁縫的專業技能知識。,解鎖專業技能知識,24,12,457654,8,0,0,0,0,0,0,0,0,0,0,0,0
1353,表演一定要繼續III,在舞臺與拉巴安交談來取得一個表演外使用的衣物箱。,解鎖舞臺演員,24,14,132288,10,0,0,0,0,0,0,0,0,0,0,0,0
1354,表演一定要繼續IV,在舞臺與伯克哈特交談，讓他在表演期間協助你，讓你獲得額外的共鳴水晶。,解鎖舞臺演員,24,21,132288,10,0,0,0,0,0,0,0,0,0,0,0,0
1355,忙忙蜂,你可以在多恩諾加向審計員巴烏茲索取悶燃燼蜂坐騎。,解鎖飛行坐騎,24,23,5633719,8,0,0,0,0,0,0,0,0,0,0,0,0
1356,一把亮晶晶又嗡嗡叫的東西,在剛達加茲與蠟販史奇克交談來獲取一把亮晶晶又嗡嗡叫的東西。,解鎖共鳴水晶,25,10,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1357,狗頭人廚師,你可以在剛達加茲向蠟販史奇克取得大雜燴烹飪食譜。,烹飪食譜已解鎖,25,4,4549163,8,1,0,0,0,0,0,0,0,0,0,0,0
1358,嗅聞那一類的稀有遭遇,你現在在嗅聞期間可以遭遇稀有事件。,解鎖嗅聞事件,25,5,4743172,10,0,0,0,0,0,0,0,0,0,0,0,0
1360,一把亮晶晶又嗡嗡叫的東西,在剛達加茲與蠟販史奇克交談來獲取一把亮晶晶又嗡嗡叫的東西。,解鎖共鳴水晶,25,8,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1361,一堆亮晶晶又嗡嗡叫的東西,在剛達加茲與蠟販史奇克交談來獲取一堆亮晶晶又嗡嗡叫的東西。,解鎖共鳴水晶,25,12,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1362,拿走蠟燭！,在剛達加茲與蠟販史奇克交談來索取大蠟燭。這可以販賣給商人以換取金幣。,解鎖大蠟燭,25,13,454044,8,1,0,0,0,0,0,0,0,0,0,0,0
1363,沾滿泥土的寶石,在剛達加茲與蠟販史奇克交談來獲得一顆沾滿泥土的寶石。這可以在多恩諾加向歐希迪恩購買造型套裝。,解鎖沾滿泥土的寶石,25,15,4555612,8,0,0,0,0,0,0,0,0,0,0,0,0
1365,每天都在嗅聞II,嗅聞寶藏現在會有額外獎勵。,升級嗅聞寶藏,25,16,4743172,10,0,0,0,0,0,0,0,0,0,0,0,0
1366,鑲滿寶石的燭臺,在剛達加茲與蠟販史奇克交談，以獲得一個鑲滿寶石的燭臺。你可以從燭台取下一顆沾滿泥土的寶石，來向多恩諾加的歐希迪恩購買造型套裝。,解鎖沾滿泥土的寶石,25,20,4555612,8,0,0,0,0,0,0,0,0,0,0,0,0
1367,拿走超大蠟燭！,在剛達加茲與蠟販史奇克交談來索取超巨大蠟燭。這可以販賣給商人以換取金幣。,解鎖超巨大蠟燭,25,21,133750,8,1,0,0,0,0,0,0,0,0,0,0,0
1369,共鳴水晶,在剛達加茲與蠟販史奇克交談來獲取一箱共鳴水晶。,解鎖共鳴水晶,25,22,2967113,8,0,0,0,0,0,0,0,0,0,0,0,0
1370,哇，亮晶晶！,你可以在剛達加茲向蠟販史奇克購買青藍微光蜱蟲。,解鎖飛行坐騎,25,23,5550860,8,0,0,0,0,0,0,0,0,0,0,0,0
1371,一大堆亮晶晶又嗡嗡叫的東西,在剛達加茲與蠟販史奇克交談來獲取一大堆亮晶晶又嗡嗡叫的東西。,解鎖共鳴水晶,25,24,2967113,8,1,0,0,0,0,0,0,0,0,0,0,0
1372,照亮道路I,你現在可以在散布光芒中協助燈火者。（需要達到80級）,解鎖散布光芒,26,3,5681681,10,0,0,0,0,0,0,0,0,0,0,0,0
1373,你自己的引火盒I,在影叢葡萄園與琪菈‧弗蘭斯壯交談來開始名譽引火盒的任務。,解鎖名譽引火盒任務,26,5,5665805,8,2,0,0,0,0,0,0,0,0,0,0,0
1374,沾滿泥土的寶石,在米雷達爾與奧拉麗亞‧鐵擊交談來獲得一顆沾滿泥土的寶石。這可以在多恩諾加向歐希迪恩購買造型套裝。,解鎖沾滿泥土的寶石,26,5,4555612,8,0,0,0,0,0,0,0,0,0,0,0,0
1375,照亮道路III,你現在可向聖落之地商人購買在散布光芒事件中使用的額外消耗品。,解鎖散布光芒額外消耗品,26,12,5681681,10,0,0,0,0,0,0,0,0,0,0,0,0
1376,你自己的引火盒II,在米雷達爾與瑞恩‧唐卡瓦莉爾交談來開始強化引火盒的任務。,解鎖強化引火盒任務,26,11,5665805,8,0,0,0,0,0,0,0,0,0,0,0,0
1377,專業技能知識,你現在可在米雷達爾向奧拉麗亞‧鐵擊獲取珠寶設計、草藥學、剝皮與製皮的專業技能知識。,解鎖專業技能知識,26,14,457654,8,0,0,0,0,0,0,0,0,0,0,0,0
1378,沾滿泥土的寶石,在米雷達爾與奧拉麗亞‧鐵擊交談來獲得一顆沾滿泥土的寶石。這可以在多恩諾加向歐希迪恩購買造型套裝。,解鎖沾滿泥土的寶石,26,20,4555612,8,0,0,0,0,0,0,0,0,0,0,0,0
1379,你自己的引火盒III,在米雷達爾與神秘的孩童交談來開始晦暗引火盒的任務。,解鎖晦暗引火盒任務,26,22,5665805,8,0,0,0,0,0,0,0,0,0,0,0,0
1380,縛住所有人的光,你現在可在米雷達爾向奧拉麗亞‧鐵擊索取桎梏暗影。,解鎖飛行坐騎,26,23,5767209,8,0,0,0,0,0,0,0,0,0,0,0,0
1381,尋找巴雷達爾,你可在米雷達爾向奧拉麗亞‧鐵擊獲取巴雷達爾同調。這能幫助你找出巴雷達爾的產物。,解鎖巴雷達爾同調,26,23,134399,8,1,0,0,0,0,0,0,0,0,0,0,0
1382,解鎖卡吉商人,你現在可在阿茲-卡罕特與收取卡吉的商人交易。,解鎖卡吉商人,27,2,4549280,10,0,0,0,0,0,0,0,0,0,0,0,0
1386,沾滿泥土的寶石,在織絲者巢穴與維娜茲安女士交談來獲得一顆沾滿泥土的寶石。這可以在多恩諾加向歐希迪恩購買造型套裝。,解鎖沾滿泥土的寶石,27,20,4555612,8,0,0,0,0,0,0,0,0,0,0,0,123475
1387,墜入深淵II,你可以在織絲者巢穴向維娜茲安女士索取青綠群居蜱。,解鎖飛行坐騎,27,23,5172872,8,0,0,0,0,0,0,0,0,0,0,0,123475
1388,土靈工作場,你可以向多恩諾加的審計員巴烏茲取得颶縛護甲片、附魔胸甲 - 議會智力與合約：多恩諾加議會的配方。,解鎖專業技能配方,24,5,4549163,8,0,0,0,0,0,0,0,0,0,0,0,0
1389,沾滿泥土的寶石,在多恩諾加與審計員巴烏茲交談來獲得一顆沾滿泥土的寶石。這可以在多恩諾加向歐希迪恩購買造型套裝。,解鎖沾滿泥土的寶石,24,4,4555612,8,0,0,0,0,0,0,0,0,0,0,0,0
1390,人工智慧,你可以向剛達加茲的蠟販史奇克取得合約：多恩諾加議會與圖樣：尋皮者手提包的配方。,解鎖專業技能配方,25,3,4549163,8,1,0,0,0,0,0,0,0,0,0,0,0
1391,虛無點亮的教誨,你可以向米雷達爾的奧拉麗亞‧鐵擊取得附魔靴子 - 斥候行軍、合約：聖落之地阿拉希與設計圖：充能巨刃劍的配方。,解鎖專業技能配方,26,4,237019,8,0,0,0,0,0,0,0,0,0,0,0,0
1392,奈幽蟲族的教誨,你可以向織絲者巢穴的維娜茲安女士取得深邃毒素之油、阿爾加鍊金石與合約：斷裂絲線的配方。,解鎖專業技能配方,27,4,237019,8,0,0,0,0,0,0,0,0,0,0,0,123475
1393,深淵設計I,你可在剛達加茲向蠟販史奇克索取74級項鍊了。,解鎖升級項鍊,25,2,415052,8,1,0,0,0,0,0,0,0,0,0,0,0
1394,議會收藏I,你可在多恩諾加向審計員巴烏茲索取72級披風了。,解鎖升級披風,24,2,5660121,8,1,0,0,0,0,0,0,0,0,0,0,0
1395,獲取軍械I,你可在米雷達爾向奧拉麗亞‧鐵擊索取76級手部護甲了。,解鎖升級護手,26,2,5648231,8,1,0,0,0,0,0,0,0,0,0,0,0
1396,閃亮的玩意兒I,你可在織絲者巢穴向維娜茲安女士索取78級戒指了。,解鎖升級戒指,27,2,1716859,8,1,0,0,0,0,0,0,0,0,0,0,123475
1397,岩石與翻滾,你可以在多恩諾加向審計員巴烏茲索取岩崩法師之石了。,解鎖玩具,24,14,519379,8,1,0,0,0,0,0,0,0,0,0,0,0
1401,狗頭人紋章,在剛達加茲與蠟販史奇克交談，獲得一個狗頭人紋章。這可用來發掘附魔符文先驅者紋章，它可當作額外材料並將製作物品等級進一步提高。（需要等級80）,附魔符文先驅者紋章已解鎖,25,24,5872033,8,1,0,0,0,0,0,0,0,0,0,0,0
1403,起火！,你可以在米雷達爾向奧拉麗亞‧鐵擊索取燃燒之光試煉了。,解鎖玩具,26,17,5764902,8,0,0,0,0,0,0,0,0,0,0,0,0
1404,紡織,你可以在織絲者巢穴向維娜茲安女士索取蜘蛛血清了。,解鎖玩具,27,17,1385268,8,0,0,0,0,0,0,0,0,0,0,0,123475
1405,閃亮的玩意兒I,你可在織絲者巢穴向伊特希索取78級戒指了。,解鎖升級戒指,27,2,1716859,8,1,0,0,0,0,0,0,0,0,0,0,123476
1406,小卡吉錢包,在織絲者巢穴與伊特希交談來獲取小卡吉錢包。,可使用卡吉,27,3,4549280,8,2,0,0,0,0,0,0,0,0,0,0,123476
1407,奈幽蟲族的教誨,你可以向織絲者巢穴的伊特希取得深邃毒素之油、阿爾加鍊金石與合約：斷裂絲線的配方。,解鎖專業技能配方,27,4,237019,8,0,0,0,0,0,0,0,0,0,0,0,123476
1408,持絲者披風,你可以在織絲者巢穴向伊特希索取造型披風了。,解鎖披風外觀,27,5,5656529,8,0,0,0,0,0,0,0,0,0,0,0,123476
1409,閃亮的玩意兒II,你可在織絲者巢穴向伊特希索取奈幽蟲族費洛蒙分泌器官了。,冒險者飾品已解鎖,27,7,609899,8,0,0,0,0,0,0,0,0,0,0,0,123476
1412,小卡吉錢包,在織絲者巢穴與伊特希交談來獲取小卡吉錢包。,可使用卡吉,27,8,4549280,8,1,0,0,0,0,0,0,0,0,0,0,123476
1414,沾滿泥土的寶石,在織絲者巢穴與伊特希交談來獲得一顆沾滿泥土的寶石。這可以在多恩諾加向歐希迪恩購買造型套裝。,解鎖沾滿泥土的寶石,27,9,4555612,8,0,0,0,0,0,0,0,0,0,0,0,123476
1415,大卡吉錢包,在織絲者巢穴與伊特希交談來獲取大卡吉錢包。,可使用卡吉,27,10,4549280,8,1,0,0,0,0,0,0,0,0,0,0,123476
1416,斷裂絲線外袍,在織絲者巢穴與伊特希交談來獲取斷裂絲線外袍。,解鎖斷裂絲線外袍,27,10,5656531,0,0,0,0,0,0,0,0,0,0,0,0,123476
1417,閃亮的玩意兒III,你可在織絲者巢穴向伊特希索取奈幽蟲族費洛蒙分泌器官了。,解鎖精兵飾品,27,11,609899,8,0,0,0,0,0,0,0,0,0,0,0,123476
1420,大卡吉錢包,在織絲者巢穴與伊特希交談來獲取大卡吉錢包。,可使用卡吉,27,14,4549280,8,2,0,0,0,0,0,0,0,0,0,0,123476
1422,跳過圈環,你可以在織絲者巢穴向伊特希索取跳跳。,解鎖戰寵,27,15,5755547,8,0,0,0,0,0,0,0,0,0,0,0,123476
1423,持絲者肩鎧,你可以在織絲者巢穴向伊特希索取造型護肩了。,解鎖造型護肩,27,16,5656530,8,0,0,0,0,0,0,0,0,0,0,0,123476
1424,紡織,你可以在織絲者巢穴向伊特希索取蜘蛛血清了。,解鎖玩具,27,17,1385268,8,0,0,0,0,0,0,0,0,0,0,0,123476
1426,滿溢卡吉錢包,在織絲者巢穴與伊特希交談來獲取滿溢卡吉錢包。,可使用卡吉,27,18,4549280,8,2,0,0,0,0,0,0,0,0,0,0,123476
1427,閃亮的玩意兒IV,你可在織絲者巢穴向伊特希索取奈幽蟲族費洛蒙分泌器官了。,解鎖勇士飾品,27,19,609899,8,0,0,0,0,0,0,0,0,0,0,0,123476
1428,沾滿泥土的寶石,在織絲者巢穴與伊特希交談來獲得一顆沾滿泥土的寶石。這可以在多恩諾加向歐希迪恩購買造型套裝。,解鎖沾滿泥土的寶石,27,20,4555612,8,0,0,0,0,0,0,0,0,0,0,0,123476
1430,墜入深淵I,你可以在織絲者巢穴向伊特希索取兇猛的爬顎者了。,解鎖陸行坐騎,27,22,5688855,8,0,0,0,0,0,0,0,0,0,0,0,123476
1431,滿溢卡吉錢包,在織絲者巢穴與伊特希交談來獲取滿溢卡吉錢包,可使用卡吉,27,22,4549280,8,2,0,0,0,0,0,0,0,0,0,0,123476
1433,墜入深淵II,你可以在織絲者巢穴向伊特希索取青綠群居蜱。,解鎖飛行坐騎,27,23,5172872,8,0,0,0,0,0,0,0,0,0,0,0,123476
1434,英勇獎勵,到織絲者巢穴與維娜茲安女士談話，獲得附魔符文先驅者紋章。這可用來當作額外材料，將製作物品等級進一步提高。（需要等級80）,解鎖附魔符文先驅者紋章,27,24,5872033,8,0,0,0,0,0,0,0,0,0,0,0,123476
